cia,año_mes_ocu,año_mes_mov,atipico,moneda,tipocambio,monto_ocu,monto_pag,monto_gto,monto_syr
H,201901,201909,1,MXP,20.0696,-300,0,280,0
H,201901,201909,0,MXP,20.0696,21930.23,-41788.93,2900,0
H,201901,201910,0,MXP,19.7345,8122.96,-18648.14,600,0
H,201901,201911,0,MXP,19.1948,-296.55,-765.31,0,0
H,201901,201912,0,MXP,19.5352,29748.28,-25561.94,3970,0
H,201902,201902,1,MXP,19.0388,9000,0,0,0
H,201902,201902,0,MXP,19.0388,1329633.17,-5023.28,0,0
H,201902,201903,0,MXP,19.2607,26585.67,-56356.67,1000,0
H,201902,201903,1,MXP,19.2607,1800,-1010.15,0,0
H,201902,201904,0,MXP,19.3779,41721.53,-266844.96,8610,0
H,201902,201904,1,MXP,19.3779,81465.66,-82805.51,330,0
H,201902,201905,0,MXP,19.0099,57663.11,-393274.27,21380,0
H,201902,201905,1,MXP,19.0099,29806.9,-35556.9,200,0
H,201902,201906,0,MXP,19.6426,58076.51,-299994.45,15030,0
H,201902,201906,1,MXP,19.6426,19166.01,-20966.01,0,0
H,201902,201907,0,MXP,19.2087,155386.68,-446221.91,32610,0
H,201902,201907,1,MXP,19.2087,61567.77,-31060,450,0
H,201902,201908,0,MXP,18.9929,76578.52,-138061.09,14020,0
H,201902,201908,1,MXP,18.9929,9339.8,-38567.57,560,0
H,201902,201909,1,MXP,20.0696,35325.51,-34785.51,280,0
H,201902,201909,0,MXP,20.0696,50011.23,-72965.82,6780,0
H,201902,201910,0,MXP,19.7345,29603.25,-48097.27,2410,0
H,201902,201910,1,MXP,19.7345,31010.2,-17110.2,0,0
H,201902,201911,1,MXP,19.1948,0,-13900,0,0
H,201902,201911,0,MXP,19.1948,594.84,-49.84,0,0
H,201902,201912,0,MXP,19.5352,15223.11,-50703.95,3360,0
H,201902,201912,1,MXP,19.5352,11862.24,-14582.24,230,0
H,201903,201903,0,MXP,19.2607,1354900,500,0,0
H,201903,201903,1,MXP,19.2607,27000,0,0,0
H,201903,201904,0,MXP,19.3779,42899.87,-76055.65,1290,0
H,201903,201905,1,MXP,19.0099,53505.46,-58905.46,280,0
H,201903,201905,0,MXP,19.0099,58710.33,-336215.32,13340,0
H,201903,201906,0,MXP,19.6426,99555.7,-390400.04,26000,0
H,201903,201906,1,MXP,19.6426,67374.61,-73306.61,1010,0
H,201903,201907,0,MXP,19.2087,202492.79,-591090.19,36710,0
H,201903,201907,1,MXP,19.2087,199709.6,-202087.6,1570,0
H,201903,201908,1,MXP,18.9929,127644.58,-125068.27,1320,0
H,201903,201908,0,MXP,18.9929,161885.78,-288452.38,23990,0
H,201903,201909,1,MXP,20.0696,58522.77,-68929.08,560,0
H,201903,201909,0,MXP,20.0696,92421.01,-166548.08,13680,0
H,201903,201910,0,MXP,19.7345,17621.26,-63987.49,4920,0
H,201903,201910,1,MXP,19.7345,8245.22,-660,0,0
H,201903,201911,1,MXP,19.1948,0,-7585.22,0,0
H,201903,201911,0,MXP,19.1948,9177.99,-14764.36,840,0
H,201903,201912,0,MXP,19.5352,91382.94,-142150.29,4270,0
H,201903,201912,1,MXP,19.5352,7724.69,-13184.69,450,0
H,201904,201904,1,MXP,19.3779,12600,0,0,0
H,201904,201904,0,MXP,19.3779,758831.53,-2788.64,0,0
H,201904,201905,0,MXP,19.0099,73919.39,-128015.37,2900,0
H,201904,201906,0,MXP,19.6426,51063.08,-282428.41,9880,0
H,201904,201906,1,MXP,19.6426,70251.7,-22976.22,560,0
H,201904,201907,1,MXP,19.2087,51005.28,-109080.76,1580,0
H,201904,201907,0,MXP,19.2087,64899.99,-229950.3,13400,0
H,201904,201908,1,MXP,18.9929,64432.36,-63750.3,550,0
H,201904,201908,0,MXP,18.9929,71067.81,-253001.03,26850,0
H,201904,201909,0,MXP,20.0696,123185.99,-129108.24,12140,0
H,201904,201909,1,MXP,20.0696,69747.95,-69747.95,280,0
H,201904,201910,1,MXP,19.7345,330,-330,0,0
H,201904,201910,0,MXP,19.7345,40435.99,-81648.32,8040,0
H,201904,201911,0,MXP,19.1948,10530.82,-9785.45,0,0
H,201904,201912,1,MXP,19.5352,6962.61,-7503.61,270,0
H,201904,201912,0,MXP,19.5352,44487.35,-61689.61,2610,0
H,201905,201905,0,MXP,19.0099,1293628.13,-1400,0,0
H,201905,201905,1,MXP,19.0099,33000,0,0,0
H,201905,201906,0,MXP,19.6426,-1916.41,-51637.17,280,0
H,201905,201906,1,MXP,19.6426,99900,-99900,280,0
H,201905,201907,1,MXP,19.2087,105242.36,-89085.74,1120,0
H,201905,201907,0,MXP,19.2087,74109.96,-355704.11,8320,0
H,201905,201908,0,MXP,18.9929,217255.43,-642182.7,30140,0
H,201905,201908,1,MXP,18.9929,118299.84,-138699.84,1400,0
H,201905,201909,1,MXP,20.0696,74524.15,-62734.5,910,0
H,201905,201909,0,MXP,20.0696,165579.92,-434533.84,44720,0
H,201905,201910,1,MXP,19.7345,138617.55,-127904.84,1300,0
H,201905,201910,0,MXP,19.7345,89306.71,-185817.15,16900,0
H,201905,201911,1,MXP,19.1948,0,-12655.78,0,0
H,201905,201911,0,MXP,19.1948,17281.23,-21265.85,1070,0
H,201905,201912,0,MXP,19.5352,61796.14,-135414.45,16250,0
H,201905,201912,1,MXP,19.5352,2894.02,-41497.22,250,0
H,201906,201906,0,MXP,19.6426,927918.46,-8414.68,0,0
H,201906,201906,1,MXP,19.6426,63164.05,-45164.05,0,0
H,201906,201907,0,MXP,19.2087,72815.85,-95217.71,2480,0
H,201906,201908,1,MXP,18.9929,95845.19,-60043.82,560,0
H,201906,201908,0,MXP,18.9929,37638.21,-339929.9,6310,0
H,201906,201909,1,MXP,20.0696,140283.3,-188684.67,2070,0
H,201906,201909,0,MXP,20.0696,201821.86,-535425.11,35080,0
H,201906,201910,0,MXP,19.7345,72682.61,-212666.61,23480,0
H,201906,201910,1,MXP,19.7345,23299.69,-25099.69,530,0
H,201906,201911,1,MXP,19.1948,13816.78,-15616.78,280,0
H,201906,201911,0,MXP,19.1948,13388.79,-27319.89,1870,0
H,201906,201912,0,MXP,19.5352,19682.05,-81837.1,14690,0
H,201906,201912,1,MXP,19.5352,38022.93,-39822.93,480,0
H,201907,201907,1,MXP,19.2087,7200,0,0,0
H,201907,201907,0,MXP,19.2087,125314.33,-18354.47,1080,0
H,201907,201908,1,MXP,18.9929,25258.87,-27058.87,280,0
H,201907,201908,0,MXP,18.9929,37295.83,-19238.58,0,0
H,201907,201909,1,MXP,20.0696,33387.93,-33131.03,280,0
H,201907,201909,0,MXP,20.0696,-3114.24,-62822.08,3350,0
H,201907,201910,0,MXP,19.7345,38907.06,-76628,5170,0
H,201907,201910,1,MXP,19.7345,54993.78,-60650.68,840,0
H,201907,201911,0,MXP,19.1948,9919.08,-14128.94,200,0
H,201907,201912,0,MXP,19.5352,18381.39,-16981.38,2870,0
H,201907,201912,1,MXP,19.5352,12542.42,-12542.42,0,0
H,201908,201908,0,MXP,18.9929,153040.55,-11140.55,0,0
H,201908,201908,1,MXP,18.9929,3600,0,0,0
H,201908,201909,0,MXP,20.0696,9406.4,368.91,0,0
H,201908,201909,1,MXP,20.0696,15000,0,0,0
H,201908,201910,0,MXP,19.7345,71724.99,-161472.45,8040,0
H,201908,201910,1,MXP,19.7345,49621.12,-44475.51,340,0
H,201908,201911,0,MXP,19.1948,31622.79,-48646.01,2800,0
H,201908,201911,1,MXP,19.1948,-100,-8745.61,0,0
H,201908,201912,0,MXP,19.5352,26599.26,-62803.89,8130,0
H,201908,201912,1,MXP,19.5352,20244.65,-1400,270,0
H,201909,201909,0,MXP,20.0696,782660.63,-19878.16,0,0
H,201909,201909,1,MXP,20.0696,39000,0,0,0
H,201909,201910,1,MXP,19.7345,68592.07,-101489.9,1400,0
H,201909,201910,0,MXP,19.7345,76510.16,-318443.69,9960,0
H,201909,201911,0,MXP,19.1948,125824.83,-444276.93,20370,0
H,201909,201911,1,MXP,19.1948,231384.6,-137913.9,1630,0
H,201909,201912,1,MXP,19.5352,28368.44,-125541.31,750,0
H,201909,201912,0,MXP,19.5352,147220.22,-270846.97,40000,0
H,201910,201910,0,MXP,19.7345,1088622.78,-20448.08,1160,0
H,201910,201910,1,MXP,19.7345,18000,0,0,0
H,201910,201911,0,MXP,19.1948,162216.02,-503069.81,16040,0
H,201910,201911,1,MXP,19.1948,119722.16,-81110,1120,0
H,201910,201912,1,MXP,19.5352,271417.06,-328029.22,2550,0
H,201910,201912,0,MXP,19.5352,368662.5,-894798.67,74440,0
H,201911,201911,0,MXP,19.1948,1051574.12,-33832.85,1300,0
H,201911,201911,1,MXP,19.1948,19762.41,0,0,0
H,201911,201912,0,MXP,19.5352,66235.99,-253114.3,17280,0
H,201911,201912,1,MXP,19.5352,78688.62,-98451.03,550,0
H,201912,201912,0,MXP,19.5352,537905.42,-3305.42,510,0
M,200010,201005,0,MXP,12.2626,-1200,0,0,0
M,200101,201002,0,MXP,13.0098,3508.65,-2858.65,0,0
M,200101,201003,0,MXP,12.7769,-650,0,0,0
M,200101,201004,0,MXP,12.3306,0,0,0,0
M,200101,201011,0,MXP,12.3387,1020,0,0,0
M,200101,201012,0,MXP,12.4664,-1020,0,0,0
M,200102,201002,0,MXP,13.0098,1600,0,0,0
M,200102,201003,0,MXP,12.7769,1702.81,-1302.81,0,0
M,200102,201007,0,MXP,12.8441,-2000,0,0,0
M,200102,201009,0,MXP,13.1676,2300,-2300,0,0
M,200103,201003,0,MXP,12.7769,1550,0,0,0
M,200103,201004,0,MXP,12.3306,-1050,0,0,0
M,200103,201007,0,MXP,12.8441,-50,0,0,0
M,200103,201103,0,MXP,12.1062,1200,0,0,0
M,200103,201104,0,MXP,11.9084,-1200,0,0,0
M,200103,201105,0,MXP,11.5278,960,0,0,0
M,200103,201107,0,MXP,11.723,-450,0,0,0
M,200103,201210,0,MXP,12.8695,-960,0,0,0
M,200105,201106,0,MXP,11.578,350,0,0,0
M,200105,201209,0,MXP,13.2571,-350,0,0,0
M,200110,201112,0,MXP,13.61,1127.24,-1127.24,0,0
M,200111,201112,0,MXP,13.61,3698.67,-3698.67,0,0
M,200301,200903,0,MXP,15.0698,360,-113.04,0,0
M,200301,201005,0,MXP,12.2626,-246.96,0,0,0
M,200308,201007,0,MXP,12.8441,0,0,0,0
M,200511,200901,0,MXP,13.8325,-200,-350,0,0
M,200601,200906,0,MXP,13.1667,-400,0,0,0
M,200606,200906,0,MXP,13.1667,-1700,0,0,0
M,200606,200907,0,MXP,13.1722,4000,-4000,0,0
M,200606,201005,0,MXP,12.2626,-3500,0,0,0
M,200606,201006,0,MXP,12.9146,-1150,0,0,0
M,200610,200906,0,MXP,13.1667,-2604.83,0,0,0
M,200611,200906,0,MXP,13.1667,-18.93,0,0,0
M,200612,200906,0,MXP,13.1667,-32.19,0,0,0
M,200701,200906,0,MXP,13.1667,-1647.05,0,0,0
M,200702,200906,0,MXP,13.1667,-2468.75,0,0,0
M,200703,200906,0,MXP,13.1667,-5552,0,0,0
M,200705,200906,0,MXP,13.1667,-636.81,0,0,0
M,200706,200906,0,MXP,13.1667,-6375.04,0,0,0
M,200709,200901,0,MXP,13.8325,337.29,-337.29,0,0
M,200709,200906,0,MXP,13.1667,-4700,0,0,0
M,200709,200912,0,MXP,12.9157,-12000,0,0,0
M,200709,201001,0,MXP,13.0659,-300,0,0,0
M,200710,200906,0,MXP,13.1667,-1667.78,0,0,0
M,200710,200912,0,MXP,12.9157,-2050,0,0,0
M,200711,200903,0,MXP,15.0698,200,0,0,0
M,200711,200906,0,MXP,13.1667,-109.95,0,0,0
M,200711,200912,0,MXP,12.9157,-750,0,0,0
M,200711,201001,0,MXP,13.0659,-346,0,0,0
M,200711,201005,0,MXP,12.2626,-121.86,0,0,0
M,200712,201001,0,MXP,13.0659,-357,0,0,0
M,200712,201005,0,MXP,12.2626,-4408.35,0,0,0
M,200801,200902,0,MXP,14.3097,8727.23,-8427.23,0,0
M,200801,200903,0,MXP,15.0698,242.2,-542.2,0,0
M,200801,201005,0,MXP,12.2626,-12.1,0,0,0
M,200802,200902,0,MXP,14.3097,750,0,0,0
M,200802,200903,0,MXP,15.0698,12059.45,-9799.45,0,0
M,200802,200904,0,MXP,14.1517,-660,-2350,0,0
M,200802,200905,0,MXP,13.8443,3727.95,-3727.95,0,0
M,200802,201001,0,MXP,13.0659,-2317.69,0,0,0
M,200803,200901,0,MXP,13.8325,1199.31,-1199.31,0,0
M,200803,200904,0,MXP,14.1517,1650,0,0,0
M,200803,200905,0,MXP,13.8443,0,-841.92,0,0
M,200803,200912,0,MXP,12.9157,-2730.34,0,0,0
M,200803,201001,0,MXP,13.0659,-1032.5,0,0,0
M,200803,201005,0,MXP,12.2626,-594.78,0,0,0
M,200804,200901,0,MXP,13.8325,510,0,0,0
M,200804,200902,0,MXP,14.3097,2991.4,-2201.4,0,0
M,200804,200904,0,MXP,14.1517,0,-1300,0,0
M,200804,200912,0,MXP,12.9157,-3404.54,0,0,0
M,200804,201001,0,MXP,13.0659,-2414.77,0,0,0
M,200804,201005,0,MXP,12.2626,-11894.19,0,0,0
M,200804,201007,0,MXP,12.8441,0,0,0,0
M,200805,200901,0,MXP,13.8325,1687.25,-1687.25,0,0
M,200805,200902,0,MXP,14.3097,260.52,-1962.73,0,0
M,200805,200903,0,MXP,15.0698,543.74,-543.74,0,0
M,200805,200904,0,MXP,14.1517,1571.93,-2247.93,0,0
M,200805,200906,0,MXP,13.1667,0,-532.62,0,0
M,200805,200912,0,MXP,12.9157,-28983,0,0,0
M,200805,201001,0,MXP,13.0659,-9153.27,0,0,0
M,200805,201005,0,MXP,12.2626,-1460.19,0,0,0
M,200806,200901,0,MXP,13.8325,3865.14,-4665.14,0,0
M,200806,200904,0,MXP,14.1517,1032.7,-1032.7,0,0
M,200806,200912,0,MXP,12.9157,-232.14,0,0,0
M,200806,201001,0,MXP,13.0659,-22748.46,0,0,0
M,200806,201005,0,MXP,12.2626,-153.1,0,0,0
M,200807,201001,0,MXP,13.0659,-1617.07,0,0,0
M,200807,201005,0,MXP,12.2626,-1830,0,0,0
M,200808,200901,0,MXP,13.8325,21753.33,-15753.33,0,0
M,200808,200902,0,MXP,14.3097,2525.2,-7795.2,0,0
M,200808,200903,0,MXP,15.0698,30844.72,-30338.68,0,0
M,200808,200905,0,MXP,13.8443,15320.01,-15320.01,0,0
M,200808,200906,0,MXP,13.1667,992.5,-992.5,0,0
M,200808,200907,0,MXP,13.1722,4950,-4950,0,0
M,200808,200908,0,MXP,13.2125,10356.83,-10356.83,0,0
M,200808,200909,0,MXP,13.314,340,-340,0,0
M,200808,200911,0,MXP,13.1479,3202.47,-3202.47,0,0
M,200808,201001,0,MXP,13.0659,-22056.9,-1576.7,0,0
M,200808,201005,0,MXP,12.2626,-5034.53,0,0,0
M,200809,200901,0,MXP,13.8325,25006.03,-30307.23,0,0
M,200809,200902,0,MXP,14.3097,31392.49,-14593.49,0,0
M,200809,200903,0,MXP,15.0698,804.42,-21414.42,0,46920
M,200809,200904,0,MXP,14.1517,749.31,-1591,0,0
M,200809,200906,0,MXP,13.1667,4627.39,-4627.39,0,0
M,200809,200907,0,MXP,13.1722,12029.87,-12029.87,0,0
M,200809,200908,0,MXP,13.2125,9391.7,-9053.14,0,0
M,200809,200909,0,MXP,13.314,1100,-1100,0,0
M,200809,200910,0,MXP,13.4928,840,-840,0,0
M,200809,200911,0,MXP,13.1479,100,-861,0,0
M,200809,200912,0,MXP,12.9157,-1650,-2111,300,0
M,200809,201001,0,MXP,13.0659,-211.39,-1388.61,0,0
M,200809,201002,0,MXP,13.0098,4340,0,0,0
M,200809,201003,0,MXP,12.7769,-4340,0,0,0
M,200809,201005,0,MXP,12.2626,-51537.54,0,0,0
M,200809,201007,0,MXP,12.8441,-3000,0,0,0
M,200810,200901,0,MXP,13.8325,63826.99,-84642.99,0,0
M,200810,200902,0,MXP,14.3097,30270.77,-28951.68,0,0
M,200810,200903,0,MXP,15.0698,21733.48,-33190.18,0,0
M,200810,200904,0,MXP,14.1517,4977.76,-5613.26,0,0
M,200810,200905,0,MXP,13.8443,7600,-5805.72,0,0
M,200810,200906,0,MXP,13.1667,2279.78,-2510.78,0,0
M,200810,200907,0,MXP,13.1722,0,-3068.59,0,0
M,200810,200908,0,MXP,13.2125,40031.59,-26951.59,0,0
M,200810,200909,0,MXP,13.314,-7139.05,-5940.95,0,0
M,200810,200910,0,MXP,13.4928,1286.26,-2164.22,0,0
M,200810,200911,0,MXP,13.1479,1339.41,-1339.41,0,0
M,200810,200912,0,MXP,12.9157,-2654,-3000,0,0
M,200810,201001,0,MXP,13.0659,16076.04,-12374.38,0,0
M,200810,201002,0,MXP,13.0098,-15234.38,-12374.38,0,0
M,200810,201003,0,MXP,12.7769,-81.43,-2557.98,0,0
M,200810,201005,0,MXP,12.2626,-23937.28,0,0,0
M,200810,201009,0,MXP,13.1676,1650,-1650,0,0
M,200810,201010,0,MXP,12.5998,500,-500,0,0
M,200811,200901,0,MXP,13.8325,136332.76,-152482.52,0,0
M,200811,200902,0,MXP,14.3097,47440.85,-28449.85,5000,0
M,200811,200903,0,MXP,15.0698,56563.08,-39031.37,0,0
M,200811,200904,0,MXP,14.1517,12219.65,-15897.68,0,0
M,200811,200905,0,MXP,13.8443,2162.34,-25562.34,0,0
M,200811,200906,0,MXP,13.1667,16893.13,-76111.94,0,0
M,200811,200907,0,MXP,13.1722,20027.26,-63087.3,0,0
M,200811,200908,0,MXP,13.2125,26246.35,-16216.35,0,0
M,200811,200909,0,MXP,13.314,1433.84,-9713.08,0,0
M,200811,200910,0,MXP,13.4928,-181.68,-7418.32,0,0
M,200811,201001,0,MXP,13.0659,1179.61,-1179.61,0,0
M,200811,201005,0,MXP,12.2626,-8890.73,0,0,0
M,200811,201009,0,MXP,13.1676,2500,-2500,0,0
M,200812,200901,0,MXP,13.8325,69218.9,-63265.67,0,0
M,200812,200902,0,MXP,14.3097,66957.13,-40872.12,360,0
M,200812,200903,0,MXP,15.0698,29391.83,-38105.29,5000,0
M,200812,200904,0,MXP,14.1517,9771.13,-13660.9,0,0
M,200812,200905,0,MXP,13.8443,11051.75,-651.75,0,0
M,200812,200906,0,MXP,13.1667,6938,-18788.4,0,0
M,200812,200907,0,MXP,13.1722,4093.39,-307.62,0,0
M,200812,200908,0,MXP,13.2125,12265.02,-27655.79,0,0
M,200812,200909,0,MXP,13.314,-3262.41,-5132.59,0,0
M,200812,200912,0,MXP,12.9157,-1518.61,0,0,0
M,200812,201001,0,MXP,13.0659,5390.29,-4289.89,0,0
M,200812,201002,0,MXP,13.0098,720,0,0,0
M,200812,201003,0,MXP,12.7769,-55.52,-664.48,0,0
M,200812,201005,0,MXP,12.2626,-3436.4,0,0,0
M,200812,201007,0,MXP,12.8441,-1950,0,0,0
M,200812,201009,0,MXP,13.1676,2477.04,-1110,0,0
M,200812,201010,0,MXP,12.5998,-867.04,-500,0,0
M,200901,200901,0,MXP,13.8325,7485.21,-5105.21,0,0
M,200901,200902,0,MXP,14.3097,120082.4,-26327.4,0,0
M,200901,200903,0,MXP,15.0698,61870.67,-164241.87,0,0
M,200901,200904,0,MXP,14.1517,27841.85,-39759.85,0,0
M,200901,200905,0,MXP,13.8443,7084.35,-7989.35,0,0
M,200901,200906,0,MXP,13.1667,11454.28,-12218.73,0,0
M,200901,200907,0,MXP,13.1722,3502,-3501,0,0
M,200901,200908,0,MXP,13.2125,10000,-2650,0,0
M,200901,200909,0,MXP,13.314,-188.59,-7161.41,0,0
M,200901,201001,0,MXP,13.0659,1922.2,-1922.2,0,0
M,200901,201005,0,MXP,12.2626,-15158.35,0,0,0
M,200901,201009,0,MXP,13.1676,500,-500,0,0
M,200901,201010,0,MXP,12.5998,850,-850,0,0
M,200902,200902,0,MXP,14.3097,30815,0,0,0
M,200902,200903,0,MXP,15.0698,200895.58,-156760.32,0,0
M,200902,200904,0,MXP,14.1517,73353.25,-120458.26,5000,0
M,200902,200905,0,MXP,13.8443,25362.5,-23451.5,0,0
M,200902,200906,0,MXP,13.1667,19833.67,-26891.11,0,0
M,200902,200907,0,MXP,13.1722,13883.11,-12383.11,3834.49,0
M,200902,200908,0,MXP,13.2125,31230.64,-27058.55,0,0
M,200902,200909,0,MXP,13.314,21983.71,-24680.67,0,0
M,200902,200910,0,MXP,13.4928,3880.03,-3880.03,0,0
M,200902,200911,0,MXP,13.1479,363.83,-1183.83,0,0
M,200902,200912,0,MXP,12.9157,-4302.73,0,0,0
M,200902,201001,0,MXP,13.0659,10733.82,-10733.82,0,0
M,200902,201002,0,MXP,13.0098,-4065.71,-4065.71,0,0
M,200902,201003,0,MXP,12.7769,0,-373.83,0,0
M,200902,201005,0,MXP,12.2626,-20925.04,0,0,0
M,200902,201009,0,MXP,13.1676,500,-500,0,0
M,200903,200903,0,MXP,15.0698,43931.55,-6750.27,0,0
M,200903,200904,0,MXP,14.1517,141263.23,-130955.68,0,0
M,200903,200905,0,MXP,13.8443,100364.29,-113779.17,0,0
M,200903,200906,0,MXP,13.1667,84456.52,-92301.38,5000,0
M,200903,200907,0,MXP,13.1722,29893.77,-34224.3,600,0
M,200903,200908,0,MXP,13.2125,16208.87,-12398.87,0,0
M,200903,200909,0,MXP,13.314,7373.12,-13434.82,0,0
M,200903,200910,0,MXP,13.4928,5132.59,-6618.59,0,0
M,200903,200911,0,MXP,13.1479,3500,0,0,0
M,200903,200912,0,MXP,12.9157,-4144.73,-100,0,0
M,200903,201001,0,MXP,13.0659,29403.57,-29808.1,0,0
M,200903,201002,0,MXP,13.0098,-29808.1,-29808.1,0,0
M,200903,201004,0,MXP,12.3306,22423,-25923,0,0
M,200903,201005,0,MXP,12.2626,-13611.6,0,0,0
M,200903,201009,0,MXP,13.1676,500,-500,0,0
M,200903,201010,0,MXP,12.5998,500,-500,0,0
M,200904,200904,0,MXP,14.1517,15809.37,-4519.37,0,0
M,200904,200905,0,MXP,13.8443,49381.66,-24133.09,0,0
M,200904,200906,0,MXP,13.1667,52598.24,-80605.22,0,0
M,200904,200907,0,MXP,13.1722,12085.83,-23367.65,300,0
M,200904,200908,0,MXP,13.2125,22006.74,-8216.74,0,0
M,200904,200909,0,MXP,13.314,17519.21,-10230.84,0,0
M,200904,200910,0,MXP,13.4928,-10486.9,-4851.52,0,0
M,200904,200911,0,MXP,13.1479,0,0,0,0
M,200904,200912,0,MXP,12.9157,400,-400,0,0
M,200904,201001,0,MXP,13.0659,-601.57,0,0,0
M,200904,201003,0,MXP,12.7769,-755.26,-1176.89,0,0
M,200904,201004,0,MXP,12.3306,520,0,0,0
M,200904,201005,0,MXP,12.2626,-14856.46,-458.3,0,0
M,200904,201007,0,MXP,12.8441,-61.7,0,0,0
M,200904,201009,0,MXP,13.1676,250,-250,0,0
M,200904,201010,0,MXP,12.5998,250,-250,0,0
M,200904,201109,0,MXP,12.348,15000,-15000,0,0
M,200905,200905,0,MXP,13.8443,12855.87,-2655.87,0,0
M,200905,200906,0,MXP,13.1667,235755.93,-113320.08,400,0
M,200905,200907,0,MXP,13.1722,37784.76,-141628.53,400,0
M,200905,200908,0,MXP,13.2125,14422.92,-28641.72,0,0
M,200905,200909,0,MXP,13.314,24497.04,-30457.04,0,0
M,200905,200910,0,MXP,13.4928,5840,-300,0,0
M,200905,200911,0,MXP,13.1479,-1490.66,-4049.34,0,0
M,200905,200912,0,MXP,12.9157,20155.24,-20155.24,0,0
M,200905,201001,0,MXP,13.0659,-304.01,0,0,0
M,200905,201003,0,MXP,12.7769,7630.35,-8416.75,0,0
M,200905,201005,0,MXP,12.2626,-8309.27,0,0,0
M,200905,201009,0,MXP,13.1676,750,-750,0,0
M,200905,201101,0,MXP,12.3496,2600,-2600,0,0
M,200906,200906,0,MXP,13.1667,107410.31,-23532.46,0,0
M,200906,200907,0,MXP,13.1722,99375.95,-115694.1,700,0
M,200906,200908,0,MXP,13.2125,50946.32,-87547.47,0,0
M,200906,200909,0,MXP,13.314,18776.83,-37578.91,0,0
M,200906,200910,0,MXP,13.4928,36030.23,-30580.23,900,0
M,200906,200911,0,MXP,13.1479,3609.61,-7459.61,0,0
M,200906,200912,0,MXP,12.9157,845.65,-845.65,0,0
M,200906,201001,0,MXP,13.0659,11595.31,-4597.05,0,0
M,200906,201002,0,MXP,13.0098,38566.2,-52460.3,368,0
M,200906,201003,0,MXP,12.7769,-3859.47,-5129.15,0,0
M,200906,201004,0,MXP,12.3306,8400,0,0,0
M,200906,201005,0,MXP,12.2626,-14094.41,-3034,0,0
M,200906,201006,0,MXP,12.9146,234.78,-234.78,0,0
M,200906,201007,0,MXP,12.8441,-6966,0,0,0
M,200906,201009,0,MXP,13.1676,4410.78,-1700,0,0
M,200906,201010,0,MXP,12.5998,-2060.78,-650,0,0
M,200906,201101,0,MXP,12.3496,540,-540,0,0
M,200906,201107,0,MXP,11.723,7395,0,0,0
M,200906,201108,0,MXP,11.7425,-464.74,-6930.26,0,0
M,200907,200907,0,MXP,13.1722,71165.51,-21851.33,0,0
M,200907,200908,0,MXP,13.2125,21973.15,-49396.45,0,0
M,200907,200909,0,MXP,13.314,39866.02,-47818.06,0,0
M,200907,200910,0,MXP,13.4928,4157.37,-8657.37,0,0
M,200907,200911,0,MXP,13.1479,22604.5,-5154.5,0,0
M,200907,200912,0,MXP,12.9157,-2760.6,-14689.4,0,0
M,200907,201001,0,MXP,13.0659,4462.5,-3832.5,0,0
M,200907,201002,0,MXP,13.0098,-8.5,-621.5,0,0
M,200907,201005,0,MXP,12.2626,-13185.44,0,0,0
M,200907,201010,0,MXP,12.5998,500,-500,0,0
M,200907,201107,0,MXP,11.723,8386,0,0,0
M,200907,201108,0,MXP,11.7425,-470.18,-7915.82,0,0
M,200908,200908,0,MXP,13.2125,5100,0,0,0
M,200908,200909,0,MXP,13.314,93368.48,-56570.17,0,0
M,200908,200910,0,MXP,13.4928,48342.79,-65544.09,0,0
M,200908,200911,0,MXP,13.1479,3775.62,-6865.62,0,0
M,200908,200912,0,MXP,12.9157,2212.83,-3772.83,0,0
M,200908,201001,0,MXP,13.0659,690.93,-1030.93,0,0
M,200908,201002,0,MXP,13.0098,0,-460,0,0
M,200908,201004,0,MXP,12.3306,1525.05,-1525.05,0,0
M,200908,201005,0,MXP,12.2626,-18752.07,-494.94,0,0
M,200908,201107,0,MXP,11.723,740,0,0,0
M,200908,201108,0,MXP,11.7425,-48.76,-691.24,0,0
M,200909,200904,0,MXP,14.1517,5652.49,-5652.49,0,0
M,200909,200908,0,MXP,13.2125,6570.91,-6500.7,0,0
M,200909,200909,0,MXP,13.314,32760.56,-10294.94,0,0
M,200909,200910,0,MXP,13.4928,192422.42,-155234.82,0,0
M,200909,200911,0,MXP,13.1479,52561.83,-65555.64,350,0
M,200909,200912,0,MXP,12.9157,42944.98,-60916.64,0,0
M,200909,201001,0,MXP,13.0659,16603.03,-13603.03,0,0
M,200909,201002,0,MXP,13.0098,-1030.7,-1969.3,0,0
M,200909,201003,0,MXP,12.7769,8377.85,-8377.85,0,0
M,200909,201004,0,MXP,12.3306,15817.58,-15817.58,0,0
M,200909,201005,0,MXP,12.2626,-28676.23,0,0,0
M,200909,201006,0,MXP,12.9146,0,0,0,0
M,200909,201007,0,MXP,12.8441,-1714.37,0,0,0
M,200909,201008,0,MXP,12.6455,4700,-4400,0,0
M,200909,201101,0,MXP,12.3496,1273.58,-1273.58,0,0
M,200909,201107,0,MXP,11.723,703,0,0,0
M,200909,201108,0,MXP,11.7425,-45.52,-657.48,0,0
M,200909,201110,0,MXP,13.7994,-300,0,0,0
M,200910,200910,0,MXP,13.4928,64544.86,-19012.58,0,0
M,200910,200911,0,MXP,13.1479,241919.36,-199359.96,0,0
